event_id,timestamp,camera_id,track_id,violation_type,severity,confidence,duration_sec,zone_id,bbox_person,bbox_ppe,snapshot_path,clip_path
1770766428_cam_1_2_NO_BOOTS,1770766428.916011,cam_1,2,NO_BOOTS,MEDIUM,0.8095874190330505,2.026094436645508,,"(807.4354248046875, 175.7940673828125, 1207.67138671875, 1071.47314453125)",None,output\snapshots\1770766428_cam_1_2_NO_BOOTS.jpg,output\clips\1770766428_cam_1_2_NO_BOOTS.mp4
1770766441_cam_1_1_NO_GOGGLES,1770766441.6073103,cam_1,1,NO_GOGGLES,MEDIUM,0.946445882320404,2.013951063156128,,"(542.4769287109375, 86.75106811523438, 1403.3104248046875, 1043.6497802734375)",None,output\snapshots\1770766441_cam_1_1_NO_GOGGLES.jpg,output\clips\1770766441_cam_1_1_NO_GOGGLES.mp4
1770766441_cam_1_1_NO_GLOVES,1770766441.8392675,cam_1,1,NO_GLOVES,MEDIUM,0.946445882320404,2.013951063156128,,"(542.4769287109375, 86.75106811523438, 1403.3104248046875, 1043.6497802734375)",None,output\snapshots\1770766441_cam_1_1_NO_GLOVES.jpg,output\clips\1770766441_cam_1_1_NO_GLOVES.mp4
1770766442_cam_1_1_NO_BOOTS,1770766442.0555494,cam_1,1,NO_BOOTS,MEDIUM,0.946445882320404,2.013951063156128,,"(542.4769287109375, 86.75106811523438, 1403.3104248046875, 1043.6497802734375)",None,output\snapshots\1770766442_cam_1_1_NO_BOOTS.jpg,output\clips\1770766442_cam_1_1_NO_BOOTS.mp4
1770766448_cam_1_2_NO_GOGGLES,1770766448.9837842,cam_1,2,NO_GOGGLES,MEDIUM,0.8095874190330505,2.0071141719818115,,"(807.4354248046875, 175.7940673828125, 1207.67138671875, 1071.47314453125)",None,output\snapshots\1770766448_cam_1_2_NO_GOGGLES.jpg,output\clips\1770766448_cam_1_2_NO_GOGGLES.mp4
1770766449_cam_1_2_NO_GLOVES,1770766449.3926246,cam_1,2,NO_GLOVES,MEDIUM,0.8095874190330505,2.0071141719818115,,"(807.4354248046875, 175.7940673828125, 1207.67138671875, 1071.47314453125)",None,output\snapshots\1770766449_cam_1_2_NO_GLOVES.jpg,output\clips\1770766449_cam_1_2_NO_GLOVES.mp4
1770766449_cam_1_2_NO_BOOTS,1770766449.7483923,cam_1,2,NO_BOOTS,MEDIUM,0.8095874190330505,2.0071141719818115,,"(807.4354248046875, 175.7940673828125, 1207.67138671875, 1071.47314453125)",None,output\snapshots\1770766449_cam_1_2_NO_BOOTS.jpg,output\clips\1770766449_cam_1_2_NO_BOOTS.mp4
1770766612_cam_1_1_NO_GOGGLES,1770766612.8139024,cam_1,1,NO_GOGGLES,MEDIUM,0.9475076198577881,2.012709140777588,,"(540.8016357421875, 86.20257568359375, 1401.2230224609375, 1043.410888671875)",None,output\snapshots\1770766612_cam_1_1_NO_GOGGLES.jpg,output\clips\1770766612_cam_1_1_NO_GOGGLES.mp4
1770766613_cam_1_1_NO_GLOVES,1770766613.054006,cam_1,1,NO_GLOVES,MEDIUM,0.9475076198577881,2.012709140777588,,"(540.8016357421875, 86.20257568359375, 1401.2230224609375, 1043.410888671875)",None,output\snapshots\1770766613_cam_1_1_NO_GLOVES.jpg,output\clips\1770766613_cam_1_1_NO_GLOVES.mp4
1770766613_cam_1_1_NO_BOOTS,1770766613.27488,cam_1,1,NO_BOOTS,MEDIUM,0.9475076198577881,2.012709140777588,,"(540.8016357421875, 86.20257568359375, 1401.2230224609375, 1043.410888671875)",None,output\snapshots\1770766613_cam_1_1_NO_BOOTS.jpg,output\clips\1770766613_cam_1_1_NO_BOOTS.mp4
1770767156_cam_1_1_NO_GOGGLES,1770767156.2116928,cam_1,1,NO_GOGGLES,MEDIUM,0.9475076198577881,2.0304808616638184,,"(540.8016357421875, 86.20257568359375, 1401.2230224609375, 1043.410888671875)",None,output\snapshots\1770767156_cam_1_1_NO_GOGGLES.jpg,output\clips\1770767156_cam_1_1_NO_GOGGLES.mp4
1770767156_cam_1_1_NO_GLOVES,1770767156.4516609,cam_1,1,NO_GLOVES,MEDIUM,0.9475076198577881,2.0304808616638184,,"(540.8016357421875, 86.20257568359375, 1401.2230224609375, 1043.410888671875)",None,output\snapshots\1770767156_cam_1_1_NO_GLOVES.jpg,output\clips\1770767156_cam_1_1_NO_GLOVES.mp4
1770767156_cam_1_1_NO_BOOTS,1770767156.6755476,cam_1,1,NO_BOOTS,MEDIUM,0.9475076198577881,2.028975009918213,,"(540.8016357421875, 86.20257568359375, 1401.2230224609375, 1043.410888671875)",None,output\snapshots\1770767156_cam_1_1_NO_BOOTS.jpg,output\clips\1770767156_cam_1_1_NO_BOOTS.mp4
1770767168_cam_1_1_NO_GOGGLES,1770767168.900119,cam_1,1,NO_GOGGLES,MEDIUM,0.9475076198577881,2.0443789958953857,,"(540.8016357421875, 86.20257568359375, 1401.2230224609375, 1043.410888671875)",None,output\snapshots\1770767168_cam_1_1_NO_GOGGLES.jpg,output\clips\1770767168_cam_1_1_NO_GOGGLES.mp4
1770767169_cam_1_1_NO_GLOVES,1770767169.1447525,cam_1,1,NO_GLOVES,MEDIUM,0.9475076198577881,2.0443789958953857,,"(540.8016357421875, 86.20257568359375, 1401.2230224609375, 1043.410888671875)",None,output\snapshots\1770767169_cam_1_1_NO_GLOVES.jpg,output\clips\1770767169_cam_1_1_NO_GLOVES.mp4
1770767169_cam_1_1_NO_BOOTS,1770767169.3627264,cam_1,1,NO_BOOTS,MEDIUM,0.9475076198577881,2.0443789958953857,,"(540.8016357421875, 86.20257568359375, 1401.2230224609375, 1043.410888671875)",None,output\snapshots\1770767169_cam_1_1_NO_BOOTS.jpg,output\clips\1770767169_cam_1_1_NO_BOOTS.mp4
1770767176_cam_1_2_NO_GOGGLES,1770767176.4605844,cam_1,2,NO_GOGGLES,MEDIUM,0.8038495182991028,2.017913818359375,,"(842.7902221679688, 198.74560546875, 1167.555419921875, 1072.63330078125)",None,output\snapshots\1770767176_cam_1_2_NO_GOGGLES.jpg,output\clips\1770767176_cam_1_2_NO_GOGGLES.mp4
1770767176_cam_1_2_NO_BOOTS,1770767176.8720715,cam_1,2,NO_BOOTS,MEDIUM,0.8038495182991028,2.017913818359375,,"(842.7902221679688, 198.74560546875, 1167.555419921875, 1072.63330078125)",None,output\snapshots\1770767176_cam_1_2_NO_BOOTS.jpg,output\clips\1770767176_cam_1_2_NO_BOOTS.mp4
1770767177_cam_1_2_NO_GLOVES,1770767177.3073242,cam_1,2,NO_GLOVES,MEDIUM,0.7543513178825378,2.469717502593994,,"(850.8968505859375, 209.53921508789062, 1161.8341064453125, 1071.73583984375)",None,output\snapshots\1770767177_cam_1_2_NO_GLOVES.jpg,output\clips\1770767177_cam_1_2_NO_GLOVES.mp4
1770767187_cam_1_3_NO_HELMET,1770767187.561345,cam_1,3,NO_HELMET,MEDIUM,0.9074930548667908,2.070672035217285,,"(112.82391357421875, 72.6390380859375, 1289.031005859375, 1069.72607421875)",None,output\snapshots\1770767187_cam_1_3_NO_HELMET.jpg,output\clips\1770767187_cam_1_3_NO_HELMET.mp4
1770767187_cam_1_3_NO_VEST,1770767187.927679,cam_1,3,NO_VEST,MEDIUM,0.9074930548667908,2.070672035217285,,"(112.82391357421875, 72.6390380859375, 1289.031005859375, 1069.72607421875)",None,output\snapshots\1770767187_cam_1_3_NO_VEST.jpg,output\clips\1770767187_cam_1_3_NO_VEST.mp4
1770767188_cam_1_3_NO_GOGGLES,1770767188.2817254,cam_1,3,NO_GOGGLES,MEDIUM,0.9074930548667908,2.070672035217285,,"(112.82391357421875, 72.6390380859375, 1289.031005859375, 1069.72607421875)",None,output\snapshots\1770767188_cam_1_3_NO_GOGGLES.jpg,output\clips\1770767188_cam_1_3_NO_GOGGLES.mp4
1770767188_cam_1_3_NO_GLOVES,1770767188.6185117,cam_1,3,NO_GLOVES,MEDIUM,0.9074930548667908,2.070672035217285,,"(112.82391357421875, 72.6390380859375, 1289.031005859375, 1069.72607421875)",None,output\snapshots\1770767188_cam_1_3_NO_GLOVES.jpg,output\clips\1770767188_cam_1_3_NO_GLOVES.mp4
1770767188_cam_1_3_NO_BOOTS,1770767188.9482512,cam_1,3,NO_BOOTS,MEDIUM,0.9074930548667908,2.070672035217285,,"(112.82391357421875, 72.6390380859375, 1289.031005859375, 1069.72607421875)",None,output\snapshots\1770767188_cam_1_3_NO_BOOTS.jpg,output\clips\1770767188_cam_1_3_NO_BOOTS.mp4
1770767198_cam_1_6_NO_HELMET,1770767198.5790794,cam_1,6,NO_HELMET,MEDIUM,0.8888800144195557,2.059715747833252,,"(831.6963500976562, 499.61639404296875, 1048.3399658203125, 973.629638671875)",None,output\snapshots\1770767198_cam_1_6_NO_HELMET.jpg,output\clips\1770767198_cam_1_6_NO_HELMET.mp4
1770767198_cam_1_6_NO_GOGGLES,1770767198.8924575,cam_1,6,NO_GOGGLES,MEDIUM,0.8888800144195557,2.059715747833252,,"(831.6963500976562, 499.61639404296875, 1048.3399658203125, 973.629638671875)",None,output\snapshots\1770767198_cam_1_6_NO_GOGGLES.jpg,output\clips\1770767198_cam_1_6_NO_GOGGLES.mp4
1770767199_cam_1_6_NO_GLOVES,1770767199.194756,cam_1,6,NO_GLOVES,MEDIUM,0.8888800144195557,2.059715747833252,,"(831.6963500976562, 499.61639404296875, 1048.3399658203125, 973.629638671875)",None,output\snapshots\1770767199_cam_1_6_NO_GLOVES.jpg,output\clips\1770767199_cam_1_6_NO_GLOVES.mp4
1770767202_cam_1_6_NO_VEST,1770767202.4103568,cam_1,6,NO_VEST,MEDIUM,0.8715305328369141,2.0308616161346436,,"(867.8452758789062, 498.7121887207031, 1000.7628173828125, 974.8023071289062)",None,output\snapshots\1770767202_cam_1_6_NO_VEST.jpg,output\clips\1770767202_cam_1_6_NO_VEST.mp4
1770767208_cam_1_6_NO_HELMET,1770767208.7745242,cam_1,6,NO_HELMET,MEDIUM,0.6822386980056763,12.255160570144653,,"(848.9705200195312, 500.1453857421875, 1047.8548583984375, 974.2692260742188)",None,output\snapshots\1770767208_cam_1_6_NO_HELMET.jpg,output\clips\1770767208_cam_1_6_NO_HELMET.mp4
1770767209_cam_1_6_NO_GOGGLES,1770767209.0739667,cam_1,6,NO_GOGGLES,MEDIUM,0.6822386980056763,12.255160570144653,,"(848.9705200195312, 500.1453857421875, 1047.8548583984375, 974.2692260742188)",None,output\snapshots\1770767209_cam_1_6_NO_GOGGLES.jpg,output\clips\1770767209_cam_1_6_NO_GOGGLES.mp4
1770767209_cam_1_6_NO_GLOVES,1770767209.3408263,cam_1,6,NO_GLOVES,MEDIUM,0.6822386980056763,12.255160570144653,,"(848.9705200195312, 500.1453857421875, 1047.8548583984375, 974.2692260742188)",None,output\snapshots\1770767209_cam_1_6_NO_GLOVES.jpg,output\clips\1770767209_cam_1_6_NO_GLOVES.mp4
1770767214_cam_1_7_NO_VEST,1770767214.618491,cam_1,7,NO_VEST,MEDIUM,0.8310712575912476,2.031116008758545,,"(463.63714599609375, 149.1800537109375, 1409.1666259765625, 992.969970703125)",None,output\snapshots\1770767214_cam_1_7_NO_VEST.jpg,output\clips\1770767214_cam_1_7_NO_VEST.mp4
1770767214_cam_1_7_NO_GOGGLES,1770767214.9989738,cam_1,7,NO_GOGGLES,MEDIUM,0.8310712575912476,2.031116008758545,,"(463.63714599609375, 149.1800537109375, 1409.1666259765625, 992.969970703125)",None,output\snapshots\1770767214_cam_1_7_NO_GOGGLES.jpg,output\clips\1770767214_cam_1_7_NO_GOGGLES.mp4
1770767215_cam_1_7_NO_GLOVES,1770767215.3362215,cam_1,7,NO_GLOVES,MEDIUM,0.8310712575912476,2.031116008758545,,"(463.63714599609375, 149.1800537109375, 1409.1666259765625, 992.969970703125)",None,output\snapshots\1770767215_cam_1_7_NO_GLOVES.jpg,output\clips\1770767215_cam_1_7_NO_GLOVES.mp4
1770767215_cam_1_7_NO_HELMET,1770767215.7558622,cam_1,7,NO_HELMET,MEDIUM,0.8402412533760071,2.866013526916504,,"(480.0065002441406, 149.16604614257812, 1414.82470703125, 984.1132202148438)",None,output\snapshots\1770767215_cam_1_7_NO_HELMET.jpg,output\clips\1770767215_cam_1_7_NO_HELMET.mp4
1770767216_cam_1_7_NO_BOOTS,1770767216.055898,cam_1,7,NO_BOOTS,MEDIUM,0.8402412533760071,2.7940025329589844,,"(480.0065002441406, 149.16604614257812, 1414.82470703125, 984.1132202148438)",None,output\snapshots\1770767216_cam_1_7_NO_BOOTS.jpg,output\clips\1770767216_cam_1_7_NO_BOOTS.mp4
1770767225_cam_1_10_NO_HELMET,1770767225.0469978,cam_1,10,NO_HELMET,MEDIUM,0.7585036754608154,2.0289394855499268,,"(71.1844482421875, 9.90325927734375, 840.8441162109375, 1059.3175048828125)",None,output\snapshots\1770767225_cam_1_10_NO_HELMET.jpg,output\clips\1770767225_cam_1_10_NO_HELMET.mp4
1770767225_cam_1_10_NO_VEST,1770767225.4044585,cam_1,10,NO_VEST,MEDIUM,0.7585036754608154,2.0289394855499268,,"(71.1844482421875, 9.90325927734375, 840.8441162109375, 1059.3175048828125)",None,output\snapshots\1770767225_cam_1_10_NO_VEST.jpg,output\clips\1770767225_cam_1_10_NO_VEST.mp4
1770767225_cam_1_10_NO_GOGGLES,1770767225.721615,cam_1,10,NO_GOGGLES,MEDIUM,0.7585036754608154,2.0289394855499268,,"(71.1844482421875, 9.90325927734375, 840.8441162109375, 1059.3175048828125)",None,output\snapshots\1770767225_cam_1_10_NO_GOGGLES.jpg,output\clips\1770767225_cam_1_10_NO_GOGGLES.mp4
1770767226_cam_1_10_NO_BOOTS,1770767226.123355,cam_1,10,NO_BOOTS,MEDIUM,0.7171490788459778,2.29754376411438,,"(15.01666259765625, 10.596405029296875, 835.4064331054688, 1063.5098876953125)",None,output\snapshots\1770767226_cam_1_10_NO_BOOTS.jpg,output\clips\1770767226_cam_1_10_NO_BOOTS.mp4
1770767228_cam_1_10_NO_GLOVES,1770767228.7910857,cam_1,10,NO_GLOVES,MEDIUM,0.7841510772705078,2.0627126693725586,,"(251.52777099609375, 85.4395751953125, 1041.7899169921875, 1063.905029296875)",None,output\snapshots\1770767228_cam_1_10_NO_GLOVES.jpg,output\clips\1770767228_cam_1_10_NO_GLOVES.mp4
1770767235_cam_1_10_NO_GOGGLES,1770767235.7382884,cam_1,10,NO_GOGGLES,MEDIUM,0.8918718099594116,12.720230102539062,,"(237.7353515625, 16.941558837890625, 1070.2833251953125, 1066.288330078125)",None,output\snapshots\1770767235_cam_1_10_NO_GOGGLES.jpg,output\clips\1770767235_cam_1_10_NO_GOGGLES.mp4
1770767236_cam_1_10_NO_BOOTS,1770767236.1889997,cam_1,10,NO_BOOTS,MEDIUM,0.8898545503616333,12.362180948257446,,"(235.30023193359375, 14.993865966796875, 1071.4666748046875, 1066.630126953125)",None,output\snapshots\1770767236_cam_1_10_NO_BOOTS.jpg,output\clips\1770767236_cam_1_10_NO_BOOTS.mp4
1770767238_cam_1_10_NO_GLOVES,1770767238.8119848,cam_1,10,NO_GLOVES,MEDIUM,0.8888712525367737,12.083611726760864,,"(90.387451171875, 2.36114501953125, 1133.10546875, 1057.0975341796875)",None,output\snapshots\1770767238_cam_1_10_NO_GLOVES.jpg,output\clips\1770767238_cam_1_10_NO_GLOVES.mp4
1770767258_cam_1_11_NO_HELMET,1770767258.5326376,cam_1,11,NO_HELMET,MEDIUM,0.8607482314109802,2.037830352783203,,"(695.46533203125, 6.65533447265625, 1840.370849609375, 1069.174072265625)",None,output\snapshots\1770767258_cam_1_11_NO_HELMET.jpg,output\clips\1770767258_cam_1_11_NO_HELMET.mp4
1770767258_cam_1_11_NO_GOGGLES,1770767258.914941,cam_1,11,NO_GOGGLES,MEDIUM,0.8607482314109802,2.037830352783203,,"(695.46533203125, 6.65533447265625, 1840.370849609375, 1069.174072265625)",None,output\snapshots\1770767258_cam_1_11_NO_GOGGLES.jpg,output\clips\1770767258_cam_1_11_NO_GOGGLES.mp4
1770767259_cam_1_11_NO_GLOVES,1770767259.2689345,cam_1,11,NO_GLOVES,MEDIUM,0.8607482314109802,2.037830352783203,,"(695.46533203125, 6.65533447265625, 1840.370849609375, 1069.174072265625)",None,output\snapshots\1770767259_cam_1_11_NO_GLOVES.jpg,output\clips\1770767259_cam_1_11_NO_GLOVES.mp4
1770767259_cam_1_11_NO_BOOTS,1770767259.6196396,cam_1,11,NO_BOOTS,MEDIUM,0.8607482314109802,2.037830352783203,,"(695.46533203125, 6.65533447265625, 1840.370849609375, 1069.174072265625)",None,output\snapshots\1770767259_cam_1_11_NO_BOOTS.jpg,output\clips\1770767259_cam_1_11_NO_BOOTS.mp4
1770767259_cam_1_12_NO_HELMET,1770767259.980997,cam_1,12,NO_HELMET,MEDIUM,0.768687903881073,3.486189842224121,,"(3.5700531005859375, 56.157073974609375, 743.968505859375, 1072.807861328125)",None,output\snapshots\1770767259_cam_1_12_NO_HELMET.jpg,output\clips\1770767259_cam_1_12_NO_HELMET.mp4
1770767260_cam_1_12_NO_VEST,1770767260.3521385,cam_1,12,NO_VEST,MEDIUM,0.768687903881073,3.486189842224121,,"(3.5700531005859375, 56.157073974609375, 743.968505859375, 1072.807861328125)",None,output\snapshots\1770767260_cam_1_12_NO_VEST.jpg,output\clips\1770767260_cam_1_12_NO_VEST.mp4
1770767260_cam_1_12_NO_GOGGLES,1770767260.7244153,cam_1,12,NO_GOGGLES,MEDIUM,0.768687903881073,3.486189842224121,,"(3.5700531005859375, 56.157073974609375, 743.968505859375, 1072.807861328125)",None,output\snapshots\1770767260_cam_1_12_NO_GOGGLES.jpg,output\clips\1770767260_cam_1_12_NO_GOGGLES.mp4
1770767261_cam_1_12_NO_BOOTS,1770767261.1021876,cam_1,12,NO_BOOTS,MEDIUM,0.768687903881073,3.486189842224121,,"(3.5700531005859375, 56.157073974609375, 743.968505859375, 1072.807861328125)",None,output\snapshots\1770767261_cam_1_12_NO_BOOTS.jpg,output\clips\1770767261_cam_1_12_NO_BOOTS.mp4
1770767261_cam_1_13_NO_HELMET,1770767261.4852798,cam_1,13,NO_HELMET,MEDIUM,0.5944281220436096,4.9904725551605225,,"(1718.45068359375, 74.69879150390625, 1919.2115478515625, 1058.2984619140625)",None,output\snapshots\1770767261_cam_1_13_NO_HELMET.jpg,output\clips\1770767261_cam_1_13_NO_HELMET.mp4
1770767261_cam_1_13_NO_GOGGLES,1770767261.8661482,cam_1,13,NO_GOGGLES,MEDIUM,0.5944281220436096,4.9904725551605225,,"(1718.45068359375, 74.69879150390625, 1919.2115478515625, 1058.2984619140625)",None,output\snapshots\1770767261_cam_1_13_NO_GOGGLES.jpg,output\clips\1770767261_cam_1_13_NO_GOGGLES.mp4
1770767262_cam_1_13_NO_BOOTS,1770767262.2435658,cam_1,13,NO_BOOTS,MEDIUM,0.5944281220436096,4.9904725551605225,,"(1718.45068359375, 74.69879150390625, 1919.2115478515625, 1058.2984619140625)",None,output\snapshots\1770767262_cam_1_13_NO_BOOTS.jpg,output\clips\1770767262_cam_1_13_NO_BOOTS.mp4
1770767262_cam_1_14_NO_HELMET,1770767262.6825395,cam_1,14,NO_HELMET,MEDIUM,0.2504386305809021,6.187732219696045,,"(0.461334228515625, 46.072265625, 284.9058837890625, 933.8902587890625)",None,output\snapshots\1770767262_cam_1_14_NO_HELMET.jpg,output\clips\1770767262_cam_1_14_NO_HELMET.mp4
1770767263_cam_1_14_NO_VEST,1770767263.1332262,cam_1,14,NO_VEST,MEDIUM,0.2504386305809021,6.187732219696045,,"(0.461334228515625, 46.072265625, 284.9058837890625, 933.8902587890625)",None,output\snapshots\1770767263_cam_1_14_NO_VEST.jpg,output\clips\1770767263_cam_1_14_NO_VEST.mp4
1770767263_cam_1_14_NO_GOGGLES,1770767263.5551126,cam_1,14,NO_GOGGLES,MEDIUM,0.2504386305809021,6.187732219696045,,"(0.461334228515625, 46.072265625, 284.9058837890625, 933.8902587890625)",None,output\snapshots\1770767263_cam_1_14_NO_GOGGLES.jpg,output\clips\1770767263_cam_1_14_NO_GOGGLES.mp4
1770767263_cam_1_14_NO_BOOTS,1770767263.8897338,cam_1,14,NO_BOOTS,MEDIUM,0.2504386305809021,6.187732219696045,,"(0.461334228515625, 46.072265625, 284.9058837890625, 933.8902587890625)",None,output\snapshots\1770767263_cam_1_14_NO_BOOTS.jpg,output\clips\1770767263_cam_1_14_NO_BOOTS.mp4
1770767266_cam_1_18_NO_HELMET,1770767266.3242698,cam_1,18,NO_HELMET,MEDIUM,0.8662948608398438,2.028625011444092,,"(668.8157958984375, 4.94091796875, 1732.2628173828125, 1067.252197265625)",None,output\snapshots\1770767266_cam_1_18_NO_HELMET.jpg,output\clips\1770767266_cam_1_18_NO_HELMET.mp4
1770767266_cam_1_18_NO_GOGGLES,1770767266.6415775,cam_1,18,NO_GOGGLES,MEDIUM,0.8662948608398438,2.028625011444092,,"(668.8157958984375, 4.94091796875, 1732.2628173828125, 1067.252197265625)",None,output\snapshots\1770767266_cam_1_18_NO_GOGGLES.jpg,output\clips\1770767266_cam_1_18_NO_GOGGLES.mp4
1770767266_cam_1_18_NO_GLOVES,1770767266.917233,cam_1,18,NO_GLOVES,MEDIUM,0.8662948608398438,2.028625011444092,,"(668.8157958984375, 4.94091796875, 1732.2628173828125, 1067.252197265625)",None,output\snapshots\1770767266_cam_1_18_NO_GLOVES.jpg,output\clips\1770767266_cam_1_18_NO_GLOVES.mp4
1770767267_cam_1_18_NO_BOOTS,1770767267.1807182,cam_1,18,NO_BOOTS,MEDIUM,0.8662948608398438,2.028625011444092,,"(668.8157958984375, 4.94091796875, 1732.2628173828125, 1067.252197265625)",None,output\snapshots\1770767267_cam_1_18_NO_BOOTS.jpg,output\clips\1770767267_cam_1_18_NO_BOOTS.mp4
1770767267_cam_1_20_NO_HELMET,1770767267.4428384,cam_1,20,NO_HELMET,MEDIUM,0.7005948424339294,3.147193670272827,,"(1707.3802490234375, 39.459228515625, 1919.177978515625, 1065.9697265625)",None,output\snapshots\1770767267_cam_1_20_NO_HELMET.jpg,output\clips\1770767267_cam_1_20_NO_HELMET.mp4
1770767267_cam_1_20_NO_GOGGLES,1770767267.708838,cam_1,20,NO_GOGGLES,MEDIUM,0.7005948424339294,3.147193670272827,,"(1707.3802490234375, 39.459228515625, 1919.177978515625, 1065.9697265625)",None,output\snapshots\1770767267_cam_1_20_NO_GOGGLES.jpg,output\clips\1770767267_cam_1_20_NO_GOGGLES.mp4
1770767267_cam_1_20_NO_BOOTS,1770767267.9847374,cam_1,20,NO_BOOTS,MEDIUM,0.7005948424339294,3.147193670272827,,"(1707.3802490234375, 39.459228515625, 1919.177978515625, 1065.9697265625)",None,output\snapshots\1770767267_cam_1_20_NO_BOOTS.jpg,output\clips\1770767267_cam_1_20_NO_BOOTS.mp4
1770767268_cam_1_19_NO_HELMET,1770767268.2461114,cam_1,19,NO_HELMET,MEDIUM,0.5696081519126892,3.9504666328430176,,"(2.1449432373046875, 34.66845703125, 731.4451293945312, 1073.743408203125)",None,output\snapshots\1770767268_cam_1_19_NO_HELMET.jpg,output\clips\1770767268_cam_1_19_NO_HELMET.mp4
1770767268_cam_1_19_NO_VEST,1770767268.532677,cam_1,19,NO_VEST,MEDIUM,0.5696081519126892,2.342165470123291,,"(2.1449432373046875, 34.66845703125, 731.4451293945312, 1073.743408203125)",None,output\snapshots\1770767268_cam_1_19_NO_VEST.jpg,output\clips\1770767268_cam_1_19_NO_VEST.mp4
1770767268_cam_1_19_NO_GOGGLES,1770767268.7915125,cam_1,19,NO_GOGGLES,MEDIUM,0.5696081519126892,3.9504666328430176,,"(2.1449432373046875, 34.66845703125, 731.4451293945312, 1073.743408203125)",None,output\snapshots\1770767268_cam_1_19_NO_GOGGLES.jpg,output\clips\1770767268_cam_1_19_NO_GOGGLES.mp4
1770767269_cam_1_19_NO_BOOTS,1770767269.0834677,cam_1,19,NO_BOOTS,MEDIUM,0.5696081519126892,3.9504666328430176,,"(2.1449432373046875, 34.66845703125, 731.4451293945312, 1073.743408203125)",None,output\snapshots\1770767269_cam_1_19_NO_BOOTS.jpg,output\clips\1770767269_cam_1_19_NO_BOOTS.mp4
1770767269_cam_1_24_NO_HELMET,1770767269.3522856,cam_1,24,NO_HELMET,MEDIUM,0.43171626329421997,3.8759047985076904,,"(620.1954956054688, 466.5568542480469, 878.1574096679688, 1066.5181884765625)",None,output\snapshots\1770767269_cam_1_24_NO_HELMET.jpg,output\clips\1770767269_cam_1_24_NO_HELMET.mp4
1770767269_cam_1_24_NO_VEST,1770767269.611524,cam_1,24,NO_VEST,MEDIUM,0.43171626329421997,3.098870277404785,,"(620.1954956054688, 466.5568542480469, 878.1574096679688, 1066.5181884765625)",None,output\snapshots\1770767269_cam_1_24_NO_VEST.jpg,output\clips\1770767269_cam_1_24_NO_VEST.mp4
1770767269_cam_1_24_NO_GOGGLES,1770767269.8848338,cam_1,24,NO_GOGGLES,MEDIUM,0.43171626329421997,3.8759047985076904,,"(620.1954956054688, 466.5568542480469, 878.1574096679688, 1066.5181884765625)",None,output\snapshots\1770767269_cam_1_24_NO_GOGGLES.jpg,output\clips\1770767269_cam_1_24_NO_GOGGLES.mp4
1770767270_cam_1_24_NO_GLOVES,1770767270.1574752,cam_1,24,NO_GLOVES,MEDIUM,0.43171626329421997,3.8759047985076904,,"(620.1954956054688, 466.5568542480469, 878.1574096679688, 1066.5181884765625)",None,output\snapshots\1770767270_cam_1_24_NO_GLOVES.jpg,output\clips\1770767270_cam_1_24_NO_GLOVES.mp4
1770767270_cam_1_22_NO_HELMET,1770767270.4408276,cam_1,22,NO_HELMET,MEDIUM,0.2775784134864807,6.073923587799072,,"(0.052734375, 32.02239990234375, 256.6923828125, 930.84521484375)",None,output\snapshots\1770767270_cam_1_22_NO_HELMET.jpg,output\clips\1770767270_cam_1_22_NO_HELMET.mp4
1770767270_cam_1_22_NO_VEST,1770767270.7167234,cam_1,22,NO_VEST,MEDIUM,0.2775784134864807,6.073923587799072,,"(0.052734375, 32.02239990234375, 256.6923828125, 930.84521484375)",None,output\snapshots\1770767270_cam_1_22_NO_VEST.jpg,output\clips\1770767270_cam_1_22_NO_VEST.mp4
1770767270_cam_1_22_NO_GOGGLES,1770767270.9967995,cam_1,22,NO_GOGGLES,MEDIUM,0.2775784134864807,6.073923587799072,,"(0.052734375, 32.02239990234375, 256.6923828125, 930.84521484375)",None,output\snapshots\1770767270_cam_1_22_NO_GOGGLES.jpg,output\clips\1770767270_cam_1_22_NO_GOGGLES.mp4
1770767271_cam_1_22_NO_BOOTS,1770767271.2541468,cam_1,22,NO_BOOTS,MEDIUM,0.2775784134864807,6.073923587799072,,"(0.052734375, 32.02239990234375, 256.6923828125, 930.84521484375)",None,output\snapshots\1770767271_cam_1_22_NO_BOOTS.jpg,output\clips\1770767271_cam_1_22_NO_BOOTS.mp4
1770767273_cam_1_25_NO_HELMET,1770767273.6083503,cam_1,25,NO_HELMET,MEDIUM,0.8432221412658691,2.02675199508667,,"(574.2278442382812, 4.36798095703125, 1748.442626953125, 1069.8328857421875)",None,output\snapshots\1770767273_cam_1_25_NO_HELMET.jpg,output\clips\1770767273_cam_1_25_NO_HELMET.mp4
1770767273_cam_1_25_NO_GOGGLES,1770767273.8777065,cam_1,25,NO_GOGGLES,MEDIUM,0.8432221412658691,2.02675199508667,,"(574.2278442382812, 4.36798095703125, 1748.442626953125, 1069.8328857421875)",None,output\snapshots\1770767273_cam_1_25_NO_GOGGLES.jpg,output\clips\1770767273_cam_1_25_NO_GOGGLES.mp4
